115046.974933471,43298.4546683443,10414.1941531482
118059.083969139,43084.2745871522,10401.1653816562
115992.832262959,42341.030629326,8560.8268720851
116299.654554139,43267.5209727786,9653.05561994043
114999.76421493,41649.4728024613,9933.41660402028
110267.33431207,43024.6321082878,10274.1703428223
116697.610126775,43290.172887788,10200
115424.859169766,42784.6410549179,8496.28402965237
110912.21795331,49606.090527947,8682.05610523092
114641.850449431,45300.1598023461,7551.70295697405
116193.157869356,43498.3436907991,9514.3085638047
113036.664309628,42494.0549898421,9369.21357718191
116604.387521684,44881.7009579861,7991.30880613992
