26479.1218721876,100197.483389567,8411.66348554089
24792.205660672,100239.250892715,7217.16581259873
28019.378249752,100086.856656946,7915.72699493643
24156,102564,9507.111449664
26914.3639559013,98179.6816481844,7006.64862332991
27324,100056,9654.94584993276
26210.5242974436,100845.129216523,9350.20461470292
27348.3988464055,100039.547951007,9300
25340.6683136348,100856.413184225,9991.21350778254
27254.2291823368,100645.987594713,9668.54365056465
24141.9040078177,102536.180063079,9504.88008300312
23326.4584260271,103858.334788577,9900
22343.0870937389,103773.372253607,10356.8338534221
24413.904391441,100142.546925684,6600
