47697.5363398038,71419.3379537891,10200
48240.75611933,70883.1664375415,9300
47652,71940,9139.24556770695
48038.6185785352,72116.366153752,9954.13797386808
48516.6484596231,72888.8747344099,9021.22699624383
48096.3807449585,73208.6909241946,10412.3077024124
47538.2831113553,71350.5968475078,9972.96936580695
45185.4537987915,73230.4806130132,8921.07862384956
44230.770151257,71074.1419225291,7126.21456809096
47537.447529657,74647.4651198967,10616.7835426432
48877.9619199689,72622.9101226997,8654.57320786758
47344.9495713831,70974.1345062296,7800
