92637.4453125,13839.1433715821,9345.56399144556
93852,13200,9191.25154230045
93868.4733190941,13165.52076923,9175.16350717158
92651.5138327572,13109.7294018109,8970.64128410091
93090.5683023219,13496.9590675776,9436.11192212478
93067.0250931064,13474.7066551821,9443.08073832645
91376.2816422336,11672.2885016428,9217.79562092235
94172.2545999934,9852.47923917167,9192.01559712378
91948.9667166184,11902.432019752,9039.65451654675
93040.8500948267,12140.2130597035,7388.54712958149
90480.214693887,10022.7442841268,9858.79663584051
92605.2807144651,13724.8229700842,9337.3765732569
91702.2103311758,14654.228811045,7276.63302999267
