90263.3445373976,13796.2481713807,9415.33374404121
87902.8996095364,14876.5385982294,9033.21192436722
90208.2169189374,13830.267365883,9422.76471970626
92413.1843608302,12968.2453098526,9306.25428704721
92171.0818855427,14159.7679540894,7116.7117220394
87967.3953130492,15708.6192158973,9186.69530362428
89566.2558823299,15423.8584327951,6922.71201076557
88482.3855098404,15022.2858542999,9077.71564781574
91955.1382798579,13888.7589676704,9694.15175821824
91255.63737444,13272.4329873997,9158.57666461032
92245.0293847084,13407.1065341195,8604.98599099359
