1217.91273709973,-2512.77157044894,-403.879114011425
1415.32583742184,-1289.03367951835,-719.455634098565
1019.32583742184,2934.96632048165,399.643800328675
-1027.64358992343,2897.61252423393,484.377284003815
1537.44549849171,-1437.6472620684,-706.305773986235
214.161000238406,-2088.06850328588,-788.420259558905
-421.103631432932,1584.88116670702,918.402489094405
-373.061332676881,1912.75992203897,272.344718649715
-834.14138588617,-2671.29224430233,-29.1528030037554
359.325837421841,822.966320481649,-230.402910143945
-837.796295324871,-574.181161309908,-204.703604979485
592.738930522715,2390.98682218033,-581.597510905595
-304.410258774875,-1473.97423833288,891.772839879835
-1340.92507463615,3619.72701385247,334.707434620825
755.325837421841,558.966320481649,265.741245362604
-722.003903486193,399.937159276801,-281.597510905595
497.427116600829,-2768.09452230509,-368.179328091696
-705.520360993676,-2794.05594748366,54.5263775848444
-510.09528386256,63.4333639599243,873.409969348975
-1403.54010177586,735.09293411495,309.324651216744
-1315.1410950719,-2386.28928466009,-170.419501881035
521.059382922274,541.412590787136,618.402489094405
1830.58476507456,-875.733575863451,-635.729198973036
519.725869820915,3972.46845828838,-682.237407699005
824.64859184954,2898.8529763074,18.4024890944048
-1719.04637243421,-3278.95218883054,24.2197917702246
1649.38246382869,1231.51208201303,-281.597510905595
-1439.96101985724,-2415.48179679587,618.402489094405
