68954.1863028326,114643.279867818,2607.6503016791
63057.779296875,112606.0546875,3367.66023768066
63159.7428643928,112545.03891129,3247.02084481347
68920.2542910272,114651.256830994,2607.41407193054
63025.4530533215,112559.952523288,3374.0490830652
66000,114312,3721.09464968496
67905.4383277396,113382.169620973,5307.36818548188
65856.0381035136,114650.376631862,3741.72403725549
63308.3638792963,113461.970293524,3952.647929598
64543.4513358789,112371.773896416,5364.70002678072
66089.5006615387,114316.463817434,2700
65100.6799374932,113283.896404053,4823.0162716341
68567.3689183559,116236.794028823,5345.46808828908
67233.7446997441,114098.612304815,2684.40108520877
64466.0532462692,112485.132060735,5449.93280650794
