1234.96938376747,1177.88449040461,-76.4587416901522
-453.617786496936,1697.55916726387,-396.089991597662
-740.591867893017,1555.96490736431,272.470067753577
176.257407034158,-1809.42644163044,-75.7476445669527
-337.687873295108,2462.57790692554,-52.2726012342318
-723.177082265946,-1685.10765102013,251.827782666808
1219.88929819407,-656.602704867939,-53.6541048828321
685.029981945663,1299.22533288162,249.953040192779
446.163192699649,-2351.10385013058,243.975814450769
-1507.23465369008,-1690.97115719099,-364.003621092092
