126696.059279441,31999.7231621835,6844.07202817503
127011.083734137,32256.6613884211,6417.85399379313
127610.295586267,31627.3446037819,8314.11801201384
125656.806817901,30402.1189460753,6631.79330262093
126227.475825062,31943.8319553009,7598.75115997707
127733.881313083,33888.6133812978,7713.03992454567
122864.545715338,30039.1114688998,4904.49823745478
123253.551453663,30264.5490507769,4988.5211697855
126597.855667579,33185.3290380996,4800
126667.076554388,33260.7840069798,6900
128005.118710493,32960.2833256654,4500
125926.977069339,28746.121881309,6289.06377120285
