60531.1351445805,60862.3696175277,8647.89292080036
59248.2179322822,60362.7187824804,8700.49325562426
59911.6747383206,61301.400679329,8400
58874.9311269458,61249.5156220674,6000
56053.926275721,59888.1504770269,5874.48719903877
58021.9337915011,60564.7783951712,7547.79248587179
59824.384343549,61382.7625884306,6600
55680.0800952379,60831.4883563284,5700
59943.0775761921,62309.8910058842,9600
59959.3685519156,63436.4009815334,8447.61713755737
60283.7718962296,60511.635439572,9900
58478.9880356279,59842.8251575505,5700
60225.7451188366,60017.6267606282,8400
56936.4652784479,60260.0002444301,5700
