37353.8433789571,48769.8565632978,6442.6855075356
34967.1582173129,42329.1243180119,8501.07701544126
35099.6993418375,42606.31501786,8531.83671540342
39514.2855166588,44558.0013295431,9104.89421771916
39788.1784416048,44263.4476832521,9311.24645344911
37881.7808426002,47716.0427992734,6405.68124432618
33726.775202164,41927.2922891354,8754.19372596813
36858.5634808133,48503.3494875559,7800
39086.3520297827,43265.9254663944,8318.87044344942
38400.154962303,44149.4396921458,6994.60548523569
38280,46464,6812.1918428898
38396.0554458852,46418.2437192697,7500
