6072,59400,8657.04047099181
5584.68629126606,59524.9754446095,8804.87186066211
6149.10196823901,61469.6627841632,9414.5830658637
6038.13453613046,59436.622176195,9300
6470.68196804597,59998.5429889358,8421.5022228186
4474.80817228849,57571.4551198282,6822.17689951296
6413.32013422448,60971.3935490452,8700
6947.10164178305,60287.2037790512,8700
3484.05118719447,59943.6305800968,8329.01836942692
4885.92686900893,58970.4398128606,7800
1481.85192596364,57179.2924923309,9106.00025056848
4243.7614684655,60044.968180628,7823.56601003049
4751.95329759535,59887.1295098984,7867.94310887526
5940,59268,9900
4716.288332118,59433.9008421786,6600
